"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"1752","You see how a postman is driving a car <br> T&uacute ves como un cartero est&aacute conduciendo un coche","{""Q0"":2}","trial","39224","survey-likert","54","86439","0.0-5.0-0.38","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","32","2",""
"1747","You see how a kitten is playing in the sandbox <br> T&uacute ves como un gatito est&aacute jugando en la caja de arena","{""Q0"":3}","trial","39224","survey-likert","55","88190","0.0-5.0-0.39","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","52","3",""
"1484","You see how a teenage girl is playing the piano <br> T&uacute ves como una ni&ntildea adolescente est&aacute tocando el piano","{""Q0"":4}","trial","39224","survey-likert","56","89682","0.0-5.0-0.40","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","54","4",""
"1963","You drop a toothbrush on the sponge <br> T&uacute tiras un cepillo de dientes en la esponja","{""Q0"":3}","trial","39224","survey-likert","57","91649","0.0-5.0-0.41","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","25","3",""
"1615","You see how a horse is chewing hay <br> T&uacute ves como un caballo est&aacute masticando el heno","{""Q0"":2}","trial","39224","survey-likert","58","93270","0.0-5.0-0.42","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","55","2",""
"1712","You drop a bowling ball on a tomato <br> T&uacute tiras una bola de boliche a un tomate","{""Q0"":3}","trial","39224","survey-likert","59","94988","0.0-5.0-0.43","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","23","3",""
"1600","You see how a butterfly is sitting on a flower <br> T&uacute ves como una mariposa est&aacute reposando en una flor","{""Q0"":0}","trial","39224","survey-likert","60","96593","0.0-5.0-0.44","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","59","0",""
"1919","You see how a butterfly is sitting on a flower <br> T&uacute ves como una mariposa est&aacute reposando en una flor","{""Q0"":""hi""}","low_rate","39224","survey-text","61","98524","0.0-5.0-1.44-0.44","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","59","",""
"1499","You see how a pilot is reading a book <br> T&uacute ves como un piloto est&aacute leyendo un libro","{""Q0"":3}","trial","39224","survey-likert","62","100027","0.0-5.0-0.45","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","61","3",""
"1047","You see how a parrot is eating an apple <br> T&uacute ves como un loro est&aacute comiendo una manzana","{""Q0"":2}","trial","39224","survey-likert","63","101079","0.0-5.0-0.46","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","58","2",""
"1377","You see how an owl is sitting on the branch <br> T&uacute ves como un b&uacuteho est&aacute reposando en una rama","{""Q0"":4}","trial","39224","survey-likert","64","102461","0.0-5.0-0.47","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","69","4",""
"1211","You see how an actress is taking a microphone <br> T&uacute ves como una actriz est&aacute agarrando el micr&oacutefono","{""Q0"":3}","trial","39224","survey-likert","65","103678","0.0-5.0-0.48","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","51","3",""
"1195","You drop a bowling ball on an empty can of beer <br> T&uacute tiras una bola de boliche a una lata de cerveza vac&iacutea","{""Q0"":3}","trial","39224","survey-likert","66","104878","0.0-5.0-0.49","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","3","3",""
"1211","You drop a bowling ball on an egg flan <br> T&uacute tiras una bola de boliche a un flan","{""Q0"":3}","trial","39224","survey-likert","67","106095","0.0-5.0-0.50","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","7","3",""
"1474","You drop a bowling ball on a chocolate muffin <br> T&uacute tiras una bola de boliche a una magdalena de chocolate","{""Q0"":4}","trial","39224","survey-likert","68","107575","0.0-5.0-0.51","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","16","4",""
"1244","You drop a fork on the plate <br> T&uacute tiras un tenedor al plato","{""Q0"":4}","trial","39224","survey-likert","69","108830","0.0-5.0-0.52","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","26","4",""
"1425","You drop a bowling ball on an egg <br> T&uacute tiras una bola de boliche a un huevo","{""Q0"":4}","trial","39224","survey-likert","70","110261","0.0-5.0-0.53","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","6","4",""
"1214","You see how a puppy is playing with a ball <br> T&uacute ves como un cachorro est&aacute jugando con una pelota","{""Q0"":3}","trial","39224","survey-likert","71","111480","0.0-5.0-0.54","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","34","3",""
"1435","You see how a giraffe is playing with a zebra <br> T&uacute ves como una jirafa est&aacute jugando con una cebra","{""Q0"":0}","trial","39224","survey-likert","72","112921","0.0-5.0-0.55","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","65","0",""
"1552","You see how a giraffe is playing with a zebra <br> T&uacute ves como una jirafa est&aacute jugando con una cebra","{""Q0"":""hi""}","low_rate","39224","survey-text","73","114484","0.0-5.0-1.55-0.55","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","65","",""
"2072","You see how a dentist is drinking a can of cola <br> T&uacute ves como un dentista est&aacute bebiendo una lata de cola","{""Q0"":3}","trial","39224","survey-likert","74","116560","0.0-5.0-0.56","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","47","3",""
"1266","You see how a cook is taking a knife <br> T&uacute ves como un cocinero est&aacute agarrando un cuchillo","{""Q0"":2}","trial","39224","survey-likert","75","117832","0.0-5.0-0.57","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","71","2",""
"1394","You drop a cabbage on the table <br> T&uacute tiras una col a la mesa","{""Q0"":4}","trial","39224","survey-likert","76","119232","0.0-5.0-0.58","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","35","4",""
"1330","You drop a thermometer on the box <br> T&uacute tiras un term&oacutemetro a la caja","{""Q0"":3}","trial","39224","survey-likert","77","120572","0.0-5.0-0.59","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","70","3",""
"1292","You drop a bowling ball on a tile <br> T&uacute tiras una bola de boliche a una baldosa","{""Q0"":4}","trial","39224","survey-likert","78","121870","0.0-5.0-0.60","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","22","4",""
"1108","You see how a donkey is drinking water <br> T&uacute ves como un burro est&aacute bebiendo agua","{""Q0"":3}","trial","39224","survey-likert","79","122984","0.0-5.0-0.61","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","45","3",""
"1703","You see how a photographer is taking a photo of a lion <br> T&uacute ves como un fot&oacutegrafo est&aacute tomando una foto de un le&oacuten","{""Q0"":2}","trial","39224","survey-likert","80","124693","0.0-5.0-0.62","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","72","2",""
"1425","You drop a bowling ball on a porcelain figure <br> T&uacute tiras una bola de boliche a una figura de porcelana","{""Q0"":4}","trial","39224","survey-likert","81","126124","0.0-5.0-0.63","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","1","4",""
"1060","You see how a doctor is taking a stethoscope <br> T&uacute ves como un doctor est&aacute agarrando un estetoscopio","{""Q0"":3}","trial","39224","survey-likert","82","127190","0.0-5.0-0.64","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","49","3",""
"1218","You drop a bowling ball on a strawberry <br> T&uacute tiras una bola de boliche a una fresa","{""Q0"":4}","trial","39224","survey-likert","83","128414","0.0-5.0-0.65","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","20","4",""
"4043","You drop a bowling ball on a chocolate ice-cream <br> T&uacute tiras una bola de boliche a un helado de chocolate","{""Q0"":3}","trial","39224","survey-likert","84","132463","0.0-5.0-0.66","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","11","3",""
"1390","You see how an old man is hammering a nail <br> T&uacute ves como un hombre anciano est&aacute martillando un clavo","{""Q0"":1}","trial","39224","survey-likert","85","133862","0.0-5.0-0.67","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","29","1",""
"1391","You see how an old man is hammering a nail <br> T&uacute ves como un hombre anciano est&aacute martillando un clavo","{""Q0"":""hi""}","low_rate","39224","survey-text","86","135267","0.0-5.0-1.67-0.67","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","29","",""
"1501","You see how a nurse is taking a syringe <br> T&uacute ves como una enfermera est&aacute agarrando una jeringuilla","{""Q0"":4}","trial","39224","survey-likert","87","136771","0.0-5.0-0.68","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","48","4",""
"1258","You drop a bowling ball on a ceramic plate <br> T&uacute tiras una bola de boliche a un plato de cer&aacutemica","{""Q0"":3}","trial","39224","survey-likert","88","138035","0.0-5.0-0.69","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","19","3",""
"1354","You see how a student is writing on a board <br> T&uacute ves como un estudiante est&aacute escribiendo en la pizarra","{""Q0"":4}","trial","39224","survey-likert","89","139395","0.0-5.0-0.70","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","50","4",""
"1433","You drop a bowling ball on a light bulb <br> T&uacute tiras una bola de boliche a una bombilla","{""Q0"":3}","trial","39224","survey-likert","90","140835","0.0-5.0-0.71","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","14","3",""
"1058","
    <p style=""font-size:20px;""> You have completed the experiment portion! </p>
    <p style=""font-size:20px;""> Before you are done, we would like you to answer some basic demographic questions. </p>
    <p style=""font-size:20px;""> Note that your answers to these questions will not affect your compensation/credit. </p>
    <p style=""font-size:20px;""> Click the button below to continue.</p>
    ","0","demo","39224","html-button-response","91","141899","0.0-6.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","","",""
"6407","","{""Age"":""24"",""Gender"":""female"",""Education"":""12""}","demo","39224","survey-text","92","148322","0.0-7.0-0.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","","",""
"1997","","{""Race"":[""Asian""]}","demo","39224","survey-multi-select","93","150323","0.0-7.0-1.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0]","","","",""
"2862","","{""Latino"":""No"",""Alert"":""Evening""}","demo","39224","survey-multi-choice","94","153197","0.0-7.0-2.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","[0,1]","","","",""
"1684","","{""Q0"":""no""}","demo","39224","survey-text","95","154890","0.0-7.0-3.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","","",""
"1223","<p>Thank you for participating! </p><strong>Your completion code is: CXEJB7NH. Please copy-paste this code and submit it on Prolific.</strong><p>Click <a href=""https://drive.google.com/file/d/1c70cdHFlc0AaR6RujLWLJwWkv1RbHQJY/view?usp=sharing"" target=""_blank"" rel=""noopener noreferrer"">here</a> to access the debriefing form and know more about our research. <p> Please click the button below to finish the experiment and save your data.</p> <p> IMPORTANT: Please <strong>do not leave this page </strong> without clicking the button below.</p> <p> You may close the tab/window after you click the button below.","0","","","html-button-response","96","156116","0.0-8.0","1","1","2022-11-29 19:10:41","2df368f4e41f066fd1c82c297b4a1108","139.140.208.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Macintosh","Safari","16.1","OS X","10_15_7","","","","",""
